date,ball_1,ball_2,ball_3,ball_4,ball_5,mega_ball,mega_plier
1/15/2016,29.0,41.0,53.0,54.0,70.0,12.0,2.0
1/12/2016,15.0,27.0,29.0,31.0,48.0,15.0,4.0
1/8/2016,11.0,39.0,51.0,57.0,75.0,2.0,5.0
1/5/2016,1.0,4.0,36.0,48.0,57.0,13.0,5.0
1/1/2016,7.0,18.0,37.0,38.0,39.0,9.0,5.0
12/29/2015,20.0,25.0,55.0,62.0,74.0,7.0,3.0
12/25/2015,15.0,25.0,29.0,44.0,51.0,4.0,4.0
12/22/2015,11.0,21.0,40.0,50.0,70.0,15.0,3.0
12/18/2015,6.0,23.0,24.0,28.0,62.0,7.0,5.0
12/15/2015,18.0,25.0,47.0,51.0,61.0,5.0,5.0
12/11/2015,14.0,20.0,43.0,54.0,69.0,5.0,4.0
12/8/2015,7.0,17.0,37.0,49.0,73.0,15.0,3.0
12/4/2015,26.0,42.0,47.0,61.0,73.0,6.0,5.0
12/1/2015,5.0,7.0,25.0,50.0,59.0,12.0,2.0
11/27/2015,16.0,20.0,39.0,56.0,59.0,12.0,3.0
11/24/2015,2.0,19.0,30.0,38.0,70.0,8.0,4.0
11/20/2015,9.0,12.0,29.0,37.0,67.0,15.0,2.0
11/17/2015,12.0,14.0,18.0,24.0,61.0,10.0,3.0
11/13/2015,17.0,18.0,31.0,35.0,59.0,9.0,5.0
11/10/2015,8.0,17.0,20.0,45.0,71.0,4.0,4.0
11/6/2015,10.0,31.0,35.0,50.0,72.0,8.0,3.0
11/3/2015,16.0,29.0,44.0,69.0,74.0,12.0,5.0
10/30/2015,17.0,41.0,51.0,53.0,56.0,15.0,5.0
10/27/2015,9.0,26.0,27.0,29.0,74.0,4.0,3.0
10/23/2015,25.0,32.0,37.0,45.0,70.0,1.0,5.0
10/20/2015,6.0,25.0,35.0,38.0,52.0,4.0,4.0
10/16/2015,2.0,38.0,48.0,61.0,68.0,4.0,3.0
10/13/2015,7.0,9.0,24.0,38.0,52.0,1.0,5.0
10/9/2015,8.0,9.0,21.0,63.0,75.0,14.0,4.0
10/6/2015,17.0,58.0,63.0,64.0,66.0,13.0,3.0
10/2/2015,4.0,14.0,29.0,31.0,47.0,9.0,2.0
9/29/2015,8.0,21.0,30.0,61.0,62.0,9.0,3.0
9/25/2015,3.0,8.0,38.0,51.0,64.0,4.0,5.0
9/22/2015,28.0,30.0,38.0,45.0,51.0,8.0,5.0
9/18/2015,17.0,34.0,35.0,51.0,65.0,7.0,3.0
9/15/2015,7.0,20.0,35.0,49.0,56.0,9.0,4.0
9/11/2015,5.0,11.0,31.0,50.0,67.0,14.0,2.0
9/8/2015,19.0,20.0,36.0,41.0,46.0,7.0,3.0
9/4/2015,17.0,21.0,39.0,52.0,57.0,5.0,5.0
9/1/2015,2.0,5.0,35.0,40.0,54.0,13.0,5.0
8/28/2015,13.0,35.0,40.0,60.0,68.0,9.0,4.0
8/25/2015,5.0,44.0,54.0,59.0,63.0,1.0,5.0
8/21/2015,13.0,15.0,21.0,41.0,72.0,1.0,5.0
8/18/2015,2.0,7.0,33.0,39.0,53.0,9.0,3.0
8/14/2015,12.0,15.0,20.0,52.0,71.0,3.0,4.0
8/11/2015,3.0,8.0,29.0,57.0,68.0,8.0,4.0
8/7/2015,1.0,38.0,53.0,63.0,66.0,10.0,3.0
8/4/2015,2.0,19.0,44.0,51.0,57.0,14.0,2.0
7/31/2015,28.0,32.0,33.0,40.0,46.0,10.0,4.0
7/28/2015,8.0,35.0,61.0,68.0,75.0,15.0,5.0
7/24/2015,10.0,12.0,26.0,60.0,62.0,13.0,5.0
7/21/2015,20.0,30.0,62.0,65.0,74.0,1.0,5.0
7/17/2015,6.0,17.0,30.0,31.0,41.0,15.0,3.0
7/14/2015,19.0,24.0,30.0,35.0,72.0,5.0,3.0
7/10/2015,24.0,27.0,45.0,51.0,54.0,8.0,3.0
7/7/2015,6.0,15.0,16.0,28.0,49.0,14.0,3.0
7/3/2015,33.0,50.0,64.0,71.0,72.0,9.0,4.0
6/30/2015,11.0,17.0,34.0,43.0,50.0,15.0,4.0
6/26/2015,12.0,23.0,33.0,47.0,50.0,3.0,5.0
6/23/2015,6.0,13.0,38.0,56.0,70.0,2.0,5.0
6/19/2015,4.0,35.0,36.0,52.0,68.0,8.0,3.0
6/16/2015,8.0,19.0,26.0,56.0,67.0,14.0,2.0
6/12/2015,1.0,40.0,42.0,56.0,62.0,2.0,5.0
6/9/2015,6.0,16.0,17.0,25.0,36.0,7.0,5.0
6/5/2015,7.0,22.0,27.0,41.0,49.0,10.0,4.0
6/2/2015,2.0,9.0,11.0,22.0,23.0,12.0,4.0
5/29/2015,20.0,27.0,38.0,49.0,66.0,2.0,4.0
5/26/2015,1.0,39.0,52.0,69.0,72.0,12.0,4.0
5/22/2015,3.0,14.0,15.0,25.0,48.0,8.0,5.0
5/19/2015,10.0,12.0,21.0,29.0,65.0,10.0,5.0
5/15/2015,11.0,17.0,21.0,36.0,74.0,15.0,5.0
5/12/2015,14.0,30.0,33.0,36.0,44.0,2.0,5.0
5/8/2015,9.0,21.0,25.0,66.0,72.0,7.0,3.0
5/5/2015,11.0,21.0,42.0,62.0,71.0,7.0,5.0
5/1/2015,17.0,18.0,61.0,66.0,74.0,3.0,3.0
4/28/2015,22.0,27.0,55.0,58.0,63.0,11.0,5.0
4/24/2015,24.0,25.0,29.0,47.0,67.0,4.0,4.0
4/21/2015,31.0,33.0,35.0,41.0,69.0,11.0,5.0
4/17/2015,15.0,18.0,29.0,41.0,50.0,5.0,2.0
4/14/2015,3.0,7.0,25.0,68.0,71.0,3.0,5.0
4/10/2015,6.0,11.0,32.0,46.0,68.0,9.0,2.0
4/7/2015,5.0,15.0,22.0,26.0,64.0,6.0,4.0
4/3/2015,10.0,36.0,47.0,63.0,74.0,2.0,5.0
3/31/2015,8.0,26.0,41.0,61.0,73.0,11.0,5.0
3/27/2015,17.0,21.0,36.0,58.0,70.0,3.0,5.0
3/24/2015,2.0,23.0,32.0,45.0,55.0,12.0,2.0
3/20/2015,7.0,50.0,54.0,61.0,75.0,7.0,4.0
3/17/2015,11.0,27.0,44.0,45.0,58.0,3.0,5.0
3/13/2015,8.0,22.0,30.0,42.0,45.0,3.0,5.0
3/10/2015,10.0,14.0,19.0,30.0,73.0,14.0,5.0
3/6/2015,30.0,48.0,55.0,68.0,73.0,5.0,3.0
3/3/2015,9.0,11.0,42.0,44.0,50.0,3.0,4.0
2/27/2015,7.0,49.0,53.0,60.0,64.0,4.0,2.0
2/24/2015,15.0,23.0,26.0,45.0,66.0,4.0,3.0
2/20/2015,2.0,6.0,8.0,52.0,66.0,13.0,3.0
2/17/2015,6.0,45.0,50.0,65.0,66.0,1.0,5.0
2/13/2015,4.0,20.0,44.0,65.0,74.0,14.0,3.0
2/10/2015,7.0,42.0,53.0,58.0,71.0,15.0,2.0
2/6/2015,5.0,6.0,17.0,33.0,68.0,13.0,3.0
2/3/2015,11.0,22.0,25.0,58.0,69.0,13.0,5.0
1/30/2015,18.0,31.0,39.0,45.0,55.0,6.0,5.0
1/27/2015,5.0,26.0,27.0,44.0,57.0,7.0,3.0
1/23/2015,14.0,15.0,32.0,68.0,72.0,8.0,2.0
1/20/2015,31.0,35.0,56.0,59.0,63.0,6.0,5.0
1/16/2015,26.0,32.0,44.0,45.0,58.0,11.0,3.0
1/13/2015,12.0,20.0,25.0,50.0,51.0,7.0,5.0
1/9/2015,37.0,49.0,50.0,56.0,57.0,8.0,5.0
1/6/2015,12.0,20.0,27.0,38.0,75.0,4.0,3.0
1/2/2015,13.0,15.0,35.0,62.0,74.0,12.0,4.0
12/30/2014,3.0,7.0,44.0,63.0,67.0,12.0,4.0
12/26/2014,2.0,5.0,10.0,20.0,38.0,14.0,3.0
12/23/2014,4.0,10.0,31.0,56.0,66.0,7.0,3.0
12/19/2014,14.0,18.0,58.0,59.0,68.0,4.0,3.0
12/16/2014,41.0,58.0,68.0,72.0,73.0,1.0,5.0
12/12/2014,2.0,31.0,46.0,58.0,65.0,7.0,5.0
12/9/2014,27.0,45.0,49.0,51.0,52.0,14.0,5.0
12/5/2014,4.0,5.0,11.0,51.0,59.0,5.0,5.0
12/2/2014,13.0,18.0,22.0,49.0,62.0,11.0,5.0
11/28/2014,8.0,26.0,29.0,36.0,47.0,10.0,3.0
11/25/2014,10.0,11.0,29.0,47.0,56.0,4.0,2.0
11/21/2014,3.0,12.0,35.0,37.0,63.0,15.0,2.0
11/18/2014,37.0,39.0,53.0,68.0,75.0,6.0,2.0
11/14/2014,3.0,49.0,61.0,62.0,68.0,15.0,5.0
11/11/2014,23.0,25.0,28.0,30.0,75.0,11.0,5.0
11/7/2014,31.0,35.0,41.0,65.0,66.0,5.0,5.0
11/4/2014,9.0,15.0,24.0,39.0,41.0,1.0,4.0
10/31/2014,11.0,29.0,36.0,58.0,67.0,15.0,2.0
10/28/2014,3.0,50.0,57.0,58.0,60.0,11.0,5.0
10/24/2014,2.0,14.0,21.0,28.0,55.0,3.0,3.0
10/21/2014,5.0,35.0,37.0,41.0,66.0,11.0,5.0
10/17/2014,21.0,31.0,43.0,56.0,60.0,12.0,4.0
10/14/2014,11.0,37.0,46.0,64.0,68.0,15.0,3.0
10/10/2014,2.0,32.0,35.0,50.0,59.0,3.0,5.0
10/7/2014,16.0,29.0,46.0,48.0,55.0,2.0,3.0
10/3/2014,3.0,20.0,34.0,58.0,67.0,6.0,3.0
9/30/2014,3.0,16.0,52.0,54.0,61.0,6.0,5.0
9/26/2014,17.0,26.0,35.0,46.0,62.0,9.0,5.0
9/23/2014,21.0,24.0,25.0,40.0,43.0,12.0,5.0
9/19/2014,16.0,25.0,27.0,29.0,34.0,2.0,2.0
9/16/2014,25.0,45.0,51.0,53.0,73.0,2.0,2.0
9/12/2014,18.0,28.0,33.0,36.0,42.0,7.0,3.0
9/9/2014,25.0,34.0,55.0,70.0,71.0,1.0,4.0
9/5/2014,7.0,12.0,20.0,24.0,59.0,7.0,2.0
9/2/2014,1.0,8.0,54.0,69.0,72.0,1.0,3.0
8/29/2014,3.0,26.0,45.0,58.0,73.0,12.0,2.0
8/26/2014,29.0,31.0,51.0,60.0,64.0,1.0,5.0
8/22/2014,5.0,31.0,34.0,41.0,74.0,3.0,5.0
8/19/2014,22.0,39.0,56.0,67.0,71.0,15.0,4.0
8/15/2014,16.0,19.0,28.0,29.0,68.0,9.0,2.0
8/12/2014,32.0,53.0,60.0,63.0,68.0,6.0,4.0
8/8/2014,9.0,16.0,61.0,70.0,75.0,7.0,5.0
8/5/2014,25.0,28.0,36.0,45.0,53.0,6.0,5.0
8/1/2014,13.0,29.0,34.0,37.0,72.0,6.0,5.0
7/29/2014,2.0,8.0,16.0,43.0,74.0,1.0,4.0
7/25/2014,22.0,29.0,33.0,41.0,68.0,12.0,5.0
7/22/2014,14.0,18.0,22.0,31.0,47.0,15.0,3.0
7/18/2014,5.0,8.0,59.0,65.0,72.0,3.0,3.0
7/15/2014,2.0,4.0,17.0,36.0,40.0,5.0,2.0
7/11/2014,9.0,13.0,30.0,35.0,69.0,10.0,5.0
7/8/2014,14.0,25.0,27.0,48.0,49.0,9.0,5.0
7/4/2014,16.0,33.0,39.0,58.0,69.0,2.0,5.0
7/1/2014,9.0,22.0,38.0,47.0,49.0,15.0,3.0
6/27/2014,15.0,29.0,31.0,46.0,64.0,10.0,3.0
6/24/2014,13.0,17.0,24.0,47.0,65.0,10.0,4.0
6/20/2014,1.0,22.0,25.0,29.0,56.0,3.0,5.0
6/17/2014,10.0,14.0,24.0,47.0,60.0,3.0,4.0
6/13/2014,7.0,38.0,46.0,49.0,56.0,1.0,5.0
6/10/2014,2.0,10.0,24.0,26.0,74.0,7.0,5.0
6/6/2014,12.0,29.0,37.0,49.0,72.0,9.0,4.0
6/3/2014,19.0,28.0,62.0,66.0,74.0,6.0,3.0
5/30/2014,10.0,13.0,42.0,43.0,62.0,2.0,4.0
5/27/2014,1.0,6.0,10.0,46.0,58.0,13.0,2.0
5/23/2014,12.0,14.0,21.0,38.0,70.0,15.0,4.0
5/20/2014,10.0,40.0,63.0,64.0,69.0,7.0,2.0
5/16/2014,13.0,14.0,16.0,50.0,56.0,11.0,5.0
5/13/2014,37.0,46.0,48.0,70.0,74.0,1.0,2.0
5/9/2014,10.0,28.0,39.0,51.0,59.0,14.0,2.0
5/6/2014,18.0,20.0,27.0,48.0,51.0,5.0,3.0
5/2/2014,1.0,18.0,26.0,35.0,40.0,13.0,5.0
4/29/2014,7.0,43.0,59.0,61.0,66.0,3.0,3.0
4/25/2014,3.0,11.0,18.0,20.0,66.0,9.0,2.0
4/22/2014,2.0,18.0,19.0,49.0,50.0,1.0,3.0
4/18/2014,18.0,25.0,38.0,45.0,63.0,9.0,2.0
4/15/2014,4.0,39.0,46.0,47.0,70.0,13.0,3.0
4/11/2014,3.0,42.0,44.0,47.0,57.0,8.0,5.0
4/8/2014,35.0,36.0,41.0,60.0,71.0,3.0,3.0
4/4/2014,1.0,10.0,15.0,41.0,54.0,9.0,2.0
4/1/2014,10.0,23.0,68.0,74.0,75.0,9.0,5.0
3/28/2014,2.0,3.0,9.0,50.0,73.0,12.0,3.0
3/25/2014,19.0,26.0,51.0,57.0,73.0,15.0,3.0
3/21/2014,2.0,23.0,30.0,35.0,53.0,10.0,5.0
3/18/2014,11.0,19.0,24.0,33.0,51.0,7.0,3.0
3/14/2014,7.0,20.0,40.0,54.0,69.0,12.0,3.0
3/11/2014,9.0,14.0,56.0,57.0,69.0,10.0,4.0
3/7/2014,11.0,13.0,51.0,57.0,69.0,1.0,4.0
3/4/2014,10.0,29.0,31.0,35.0,45.0,10.0,2.0
2/28/2014,3.0,31.0,50.0,58.0,59.0,6.0,4.0
2/25/2014,12.0,18.0,25.0,35.0,66.0,15.0,5.0
2/21/2014,23.0,29.0,32.0,45.0,46.0,15.0,5.0
2/18/2014,23.0,29.0,31.0,37.0,70.0,14.0,5.0
2/14/2014,20.0,28.0,35.0,71.0,72.0,7.0,3.0
2/11/2014,43.0,64.0,67.0,71.0,73.0,4.0,2.0
2/7/2014,11.0,21.0,23.0,35.0,64.0,10.0,3.0
2/4/2014,25.0,44.0,49.0,60.0,73.0,9.0,3.0
1/31/2014,3.0,9.0,13.0,47.0,52.0,8.0,4.0
1/28/2014,7.0,16.0,28.0,53.0,60.0,2.0,3.0
1/24/2014,22.0,45.0,46.0,47.0,65.0,10.0,5.0
1/21/2014,8.0,23.0,33.0,45.0,52.0,4.0,4.0
1/17/2014,1.0,10.0,26.0,31.0,51.0,11.0,4.0
1/14/2014,4.0,23.0,26.0,62.0,69.0,13.0,3.0
1/10/2014,8.0,28.0,36.0,37.0,57.0,8.0,3.0
1/7/2014,13.0,34.0,56.0,62.0,64.0,6.0,5.0
1/3/2014,22.0,24.0,25.0,40.0,70.0,5.0,5.0
12/31/2013,8.0,12.0,34.0,52.0,58.0,8.0,3.0
12/27/2013,4.0,15.0,35.0,48.0,49.0,11.0,5.0
12/24/2013,23.0,34.0,53.0,58.0,73.0,2.0,3.0
12/20/2013,3.0,4.0,31.0,49.0,57.0,6.0,2.0
12/17/2013,8.0,14.0,17.0,20.0,39.0,7.0,4.0
12/13/2013,19.0,24.0,26.0,27.0,70.0,12.0,2.0
12/10/2013,5.0,12.0,22.0,41.0,65.0,13.0,2.0
12/6/2013,11.0,29.0,44.0,63.0,64.0,3.0,3.0
12/3/2013,7.0,12.0,41.0,44.0,59.0,3.0,3.0
11/29/2013,9.0,41.0,43.0,47.0,57.0,5.0,4.0
11/26/2013,27.0,44.0,59.0,74.0,75.0,3.0,5.0
11/22/2013,17.0,23.0,35.0,36.0,44.0,8.0,3.0
11/19/2013,14.0,15.0,29.0,49.0,63.0,2.0,3.0
11/15/2013,25.0,44.0,49.0,54.0,63.0,8.0,4.0
11/12/2013,20.0,30.0,32.0,42.0,71.0,15.0,5.0
11/8/2013,41.0,42.0,51.0,57.0,65.0,7.0,2.0
11/5/2013,2.0,11.0,42.0,64.0,74.0,2.0,5.0
11/1/2013,32.0,35.0,49.0,62.0,67.0,1.0,5.0
10/29/2013,20.0,33.0,50.0,53.0,54.0,7.0,3.0
10/25/2013,6.0,16.0,45.0,54.0,60.0,15.0,2.0
10/22/2013,2.0,3.0,19.0,52.0,71.0,14.0,5.0
10/18/2013,5.0,20.0,45.0,48.0,56.0,1.0,4.0
10/15/2013,4.0,23.0,30.0,43.0,50.0,11.0,4.0
10/11/2013,3.0,27.0,37.0,45.0,48.0,46.0,4.0
10/8/2013,6.0,15.0,19.0,23.0,40.0,5.0,3.0
10/4/2013,4.0,16.0,24.0,25.0,44.0,5.0,3.0
10/1/2013,7.0,10.0,30.0,37.0,53.0,1.0,3.0
9/27/2013,9.0,23.0,27.0,49.0,51.0,38.0,2.0
9/24/2013,4.0,11.0,32.0,39.0,40.0,33.0,3.0
9/20/2013,1.0,15.0,20.0,21.0,47.0,34.0,2.0
9/17/2013,6.0,15.0,27.0,31.0,39.0,25.0,2.0
9/13/2013,9.0,22.0,28.0,48.0,54.0,8.0,4.0
9/10/2013,2.0,12.0,18.0,54.0,56.0,1.0,3.0
9/6/2013,2.0,16.0,17.0,22.0,41.0,31.0,4.0
9/3/2013,4.0,13.0,14.0,28.0,41.0,28.0,3.0
8/30/2013,6.0,19.0,24.0,43.0,44.0,33.0,2.0
8/27/2013,4.0,7.0,30.0,36.0,38.0,38.0,4.0
8/23/2013,1.0,9.0,17.0,20.0,53.0,14.0,4.0
8/20/2013,13.0,28.0,35.0,38.0,41.0,33.0,3.0
8/16/2013,7.0,13.0,26.0,36.0,46.0,37.0,4.0
8/13/2013,2.0,31.0,32.0,37.0,41.0,40.0,4.0
8/9/2013,11.0,20.0,30.0,34.0,38.0,12.0,3.0
8/6/2013,1.0,11.0,16.0,51.0,55.0,41.0,3.0
8/2/2013,8.0,21.0,23.0,25.0,39.0,4.0,2.0
7/30/2013,25.0,27.0,36.0,42.0,44.0,39.0,3.0
7/26/2013,4.0,22.0,23.0,27.0,38.0,42.0,4.0
7/23/2013,25.0,32.0,35.0,50.0,51.0,46.0,3.0
7/19/2013,16.0,20.0,24.0,39.0,42.0,46.0,3.0
7/16/2013,10.0,14.0,21.0,40.0,53.0,20.0,2.0
7/12/2013,4.0,5.0,25.0,27.0,51.0,10.0,3.0
7/9/2013,3.0,21.0,43.0,45.0,48.0,14.0,2.0
7/5/2013,2.0,23.0,41.0,47.0,54.0,42.0,4.0
7/2/2013,36.0,42.0,51.0,52.0,53.0,40.0,4.0
6/28/2013,8.0,15.0,35.0,46.0,52.0,38.0,4.0
6/25/2013,3.0,5.0,28.0,33.0,51.0,16.0,2.0
6/21/2013,3.0,14.0,17.0,40.0,50.0,3.0,3.0
6/18/2013,6.0,17.0,34.0,40.0,48.0,30.0,2.0
6/14/2013,2.0,5.0,31.0,33.0,34.0,20.0,4.0
6/11/2013,15.0,40.0,45.0,50.0,53.0,28.0,4.0
6/7/2013,1.0,10.0,37.0,48.0,55.0,21.0,4.0
6/4/2013,10.0,11.0,12.0,20.0,55.0,19.0,3.0
5/31/2013,2.0,20.0,26.0,44.0,46.0,26.0,3.0
5/28/2013,4.0,12.0,25.0,32.0,54.0,36.0,4.0
5/24/2013,4.0,5.0,16.0,18.0,53.0,28.0,4.0
5/21/2013,2.0,15.0,17.0,48.0,55.0,11.0,4.0
5/17/2013,11.0,15.0,35.0,43.0,49.0,41.0,4.0
5/14/2013,6.0,10.0,12.0,28.0,32.0,38.0,4.0
5/10/2013,1.0,19.0,20.0,39.0,49.0,28.0,4.0
5/7/2013,1.0,6.0,13.0,20.0,51.0,31.0,4.0
5/3/2013,2.0,20.0,34.0,42.0,54.0,39.0,2.0
4/30/2013,21.0,30.0,34.0,39.0,49.0,43.0,3.0
4/26/2013,17.0,42.0,49.0,54.0,55.0,31.0,4.0
4/23/2013,9.0,21.0,22.0,32.0,50.0,10.0,3.0
4/19/2013,6.0,8.0,12.0,22.0,43.0,28.0,4.0
4/16/2013,2.0,5.0,15.0,18.0,39.0,42.0,2.0
4/12/2013,1.0,10.0,13.0,19.0,21.0,28.0,3.0
4/9/2013,17.0,30.0,41.0,48.0,54.0,13.0,4.0
4/5/2013,8.0,15.0,23.0,36.0,41.0,5.0,3.0
4/2/2013,7.0,10.0,14.0,40.0,47.0,34.0,4.0
3/29/2013,25.0,31.0,36.0,46.0,53.0,21.0,4.0
3/26/2013,20.0,33.0,46.0,49.0,51.0,46.0,4.0
3/22/2013,14.0,27.0,34.0,37.0,41.0,38.0,4.0
3/19/2013,3.0,6.0,14.0,21.0,37.0,35.0,3.0
3/15/2013,4.0,8.0,17.0,22.0,32.0,8.0,2.0
3/12/2013,9.0,12.0,19.0,20.0,30.0,39.0,4.0
3/8/2013,4.0,11.0,25.0,34.0,35.0,44.0,4.0
3/5/2013,6.0,20.0,39.0,41.0,46.0,42.0,3.0
3/1/2013,17.0,30.0,38.0,43.0,51.0,20.0,4.0
2/26/2013,6.0,7.0,13.0,15.0,43.0,7.0,4.0
2/22/2013,9.0,13.0,24.0,38.0,49.0,30.0,3.0
2/19/2013,1.0,15.0,19.0,30.0,56.0,28.0,3.0
2/15/2013,11.0,35.0,41.0,42.0,44.0,42.0,4.0
2/12/2013,9.0,22.0,32.0,38.0,55.0,44.0,3.0
2/8/2013,6.0,15.0,20.0,39.0,50.0,5.0,4.0
2/5/2013,2.0,5.0,10.0,26.0,44.0,46.0,4.0
2/1/2013,1.0,30.0,32.0,40.0,41.0,17.0,3.0
1/29/2013,8.0,12.0,27.0,46.0,47.0,6.0,3.0
1/25/2013,11.0,12.0,17.0,31.0,48.0,1.0,4.0
1/22/2013,7.0,11.0,16.0,39.0,54.0,13.0,3.0
1/18/2013,8.0,18.0,25.0,42.0,49.0,14.0,3.0
1/15/2013,1.0,6.0,12.0,19.0,41.0,14.0,4.0
1/11/2013,24.0,29.0,30.0,34.0,56.0,1.0,4.0
1/8/2013,3.0,20.0,21.0,38.0,42.0,19.0,4.0
1/4/2013,1.0,2.0,23.0,25.0,55.0,39.0,4.0
1/1/2013,4.0,11.0,21.0,25.0,44.0,29.0,4.0
12/28/2012,10.0,13.0,32.0,40.0,41.0,32.0,4.0
12/25/2012,2.0,3.0,18.0,34.0,48.0,36.0,4.0
12/21/2012,3.0,18.0,32.0,41.0,56.0,19.0,3.0
12/18/2012,1.0,6.0,7.0,18.0,29.0,16.0,3.0
12/14/2012,11.0,28.0,33.0,41.0,43.0,41.0,4.0
12/11/2012,39.0,44.0,51.0,52.0,54.0,13.0,4.0
12/7/2012,7.0,43.0,44.0,51.0,56.0,4.0,3.0
12/4/2012,3.0,19.0,24.0,32.0,43.0,44.0,4.0
11/30/2012,11.0,22.0,24.0,28.0,31.0,46.0,3.0
11/27/2012,5.0,12.0,26.0,42.0,49.0,24.0,4.0
11/23/2012,8.0,37.0,44.0,47.0,48.0,27.0,4.0
11/20/2012,9.0,13.0,22.0,38.0,52.0,44.0,4.0
11/16/2012,5.0,24.0,26.0,29.0,53.0,36.0,4.0
11/13/2012,6.0,12.0,31.0,46.0,56.0,34.0,2.0
11/9/2012,18.0,22.0,33.0,35.0,40.0,11.0,4.0
11/6/2012,3.0,5.0,13.0,32.0,35.0,6.0,3.0
11/2/2012,4.0,18.0,22.0,38.0,44.0,24.0,3.0
10/30/2012,5.0,12.0,18.0,29.0,56.0,38.0,4.0
10/26/2012,4.0,15.0,24.0,36.0,40.0,44.0,2.0
10/23/2012,1.0,17.0,42.0,46.0,55.0,1.0,2.0
10/19/2012,14.0,34.0,36.0,48.0,53.0,42.0,3.0
10/16/2012,13.0,37.0,40.0,46.0,52.0,29.0,4.0
10/12/2012,6.0,10.0,24.0,26.0,42.0,15.0,4.0
10/9/2012,6.0,15.0,16.0,22.0,37.0,3.0,4.0
10/5/2012,8.0,9.0,16.0,32.0,39.0,15.0,3.0
10/2/2012,10.0,11.0,20.0,42.0,55.0,9.0,4.0
9/28/2012,6.0,8.0,14.0,43.0,56.0,28.0,4.0
9/25/2012,7.0,8.0,23.0,50.0,51.0,26.0,3.0
9/21/2012,3.0,13.0,14.0,46.0,55.0,34.0,4.0
9/18/2012,5.0,9.0,22.0,36.0,49.0,36.0,3.0
9/14/2012,16.0,17.0,21.0,40.0,51.0,20.0,4.0
9/11/2012,5.0,11.0,20.0,33.0,36.0,11.0,3.0
9/7/2012,15.0,32.0,38.0,42.0,46.0,31.0,4.0
9/4/2012,16.0,32.0,39.0,41.0,53.0,16.0,3.0
8/31/2012,31.0,40.0,41.0,47.0,48.0,45.0,3.0
8/28/2012,4.0,9.0,40.0,45.0,50.0,39.0,4.0
8/24/2012,25.0,34.0,45.0,46.0,49.0,34.0,2.0
8/21/2012,5.0,13.0,20.0,23.0,33.0,30.0,2.0
8/17/2012,8.0,20.0,24.0,35.0,56.0,24.0,3.0
8/14/2012,15.0,23.0,34.0,39.0,55.0,32.0,4.0
8/10/2012,10.0,18.0,36.0,38.0,44.0,8.0,4.0
8/7/2012,30.0,32.0,33.0,42.0,48.0,7.0,4.0
8/3/2012,2.0,10.0,13.0,38.0,46.0,2.0,3.0
7/31/2012,5.0,18.0,21.0,29.0,41.0,37.0,3.0
7/27/2012,2.0,3.0,4.0,8.0,43.0,26.0,3.0
7/24/2012,5.0,9.0,38.0,46.0,51.0,5.0,4.0
7/20/2012,2.0,44.0,48.0,50.0,52.0,3.0,3.0
7/17/2012,1.0,13.0,21.0,49.0,55.0,17.0,4.0
7/13/2012,6.0,7.0,13.0,24.0,46.0,34.0,2.0
7/10/2012,3.0,11.0,19.0,23.0,36.0,21.0,4.0
7/6/2012,20.0,23.0,28.0,35.0,39.0,21.0,3.0
7/3/2012,3.0,4.0,24.0,36.0,52.0,45.0,4.0
6/29/2012,28.0,34.0,39.0,45.0,53.0,34.0,4.0
6/26/2012,3.0,16.0,23.0,35.0,36.0,20.0,4.0
6/22/2012,10.0,16.0,19.0,32.0,36.0,13.0,3.0
6/19/2012,11.0,21.0,27.0,30.0,53.0,11.0,2.0
6/15/2012,8.0,12.0,18.0,30.0,40.0,4.0,3.0
6/12/2012,2.0,9.0,17.0,34.0,50.0,45.0,4.0
6/8/2012,4.0,9.0,34.0,40.0,48.0,25.0,3.0
6/5/2012,37.0,39.0,42.0,53.0,55.0,22.0,3.0
6/1/2012,2.0,27.0,38.0,46.0,52.0,45.0,3.0
5/29/2012,2.0,14.0,29.0,53.0,55.0,31.0,3.0
5/25/2012,9.0,15.0,21.0,40.0,54.0,11.0,4.0
5/22/2012,10.0,14.0,35.0,43.0,52.0,16.0,2.0
5/18/2012,3.0,11.0,22.0,34.0,49.0,1.0,4.0
5/15/2012,10.0,11.0,12.0,14.0,24.0,6.0,4.0
5/11/2012,3.0,15.0,29.0,35.0,54.0,8.0,4.0
5/8/2012,2.0,6.0,8.0,18.0,51.0,19.0,3.0
5/4/2012,4.0,11.0,21.0,42.0,53.0,38.0,4.0
5/1/2012,24.0,27.0,31.0,45.0,52.0,38.0,4.0
4/27/2012,2.0,5.0,45.0,46.0,47.0,37.0,4.0
4/24/2012,3.0,9.0,15.0,37.0,38.0,39.0,4.0
4/20/2012,14.0,23.0,26.0,33.0,35.0,40.0,3.0
4/17/2012,1.0,16.0,24.0,32.0,48.0,2.0,4.0
4/13/2012,9.0,14.0,17.0,36.0,42.0,33.0,4.0
4/10/2012,2.0,6.0,12.0,31.0,48.0,25.0,4.0
4/6/2012,2.0,19.0,20.0,24.0,33.0,39.0,4.0
4/3/2012,11.0,35.0,38.0,41.0,52.0,40.0,4.0
3/30/2012,2.0,4.0,23.0,38.0,46.0,23.0,3.0
3/27/2012,9.0,19.0,34.0,44.0,51.0,24.0,3.0
